date,Y1,Y2,Y3,Y4,Y5
2000-02-19,-1.9487582,1.0664,-1.2058733,2.78507,1.5077295
2000-02-20,0.30392095,1.6952333,-1.4366431,1.9227554,-0.28802514
2000-02-21,1.0781956,1.0843837,-1.3556585,2.1551335,0.8323564
2000-02-22,0.1801055,1.5103917,-0.5547193,1.1674811,0.10484809
2000-02-23,-1.5479679,0.8787252,-3.378106,1.1171178,1.8616018
2000-02-24,-0.4956881,3.0480068,-3.7420208,1.7436875,1.3640802
2000-02-25,-0.47713372,2.23487,-3.5655727,-1.4513476,-1.6660813
2000-02-26,0.20899722,1.8012639,-2.2195628,-2.264254,-4.4068947
2000-02-27,0.2824965,1.0611817,-2.0781126,-2.7147202,-1.3868192
2000-02-28,0.25564015,-0.87634414,-2.1688466,-2.1018577,-0.8600633
2000-02-29,3.1631377,-0.9379384,0.8216473,-1.7152289,-0.9715695
2000-03-01,2.5243802,-0.49017558,2.7752066,-0.6583837,-0.2920929
2000-03-02,1.8602589,1.1234875,3.3373194,0.24415034,2.0259871
2000-03-03,1.3667585,1.3570424,-0.03710411,1.6331148,0.0019295752
2000-03-04,0.50987005,0.8555405,-0.41833404,0.7442329,1.5812507
2000-03-05,1.3980289,0.7187094,-1.0615457,0.091685645,-0.7195492
2000-03-06,0.76466876,0.8807466,2.944794,-0.41307434,-0.777828
2000-03-07,1.2476777,0.29920882,0.44597423,-1.1618202,1.9880451
2000-03-08,1.2827451,0.9126278,-0.25373745,-0.5544791,0.7188434
2000-03-09,2.245182,2.3278117,-1.8571815,-1.5792646,-0.826322
2000-03-10,2.2163253,1.4292662,-1.6684288,0.1283665,-2.9480252
2000-03-11,0.55967546,2.3080652,-0.60774016,0.35049683,-0.88529503
2000-03-12,-0.8787474,2.6535366,-2.8213937,1.0473057,-1.6292433
2000-03-13,0.70537126,2.580468,-2.7861779,2.3017845,-0.13587315
2000-03-14,-0.044413816,2.098886,-2.596966,-0.77077925,-1.2923443
2000-03-15,-1.3561336,1.9539261,-3.291996,-0.6341744,-3.1019914
2000-03-16,-1.7545254,1.2871299,-1.7875047,-1.009897,-1.3750516
2000-03-17,-0.13899502,2.8279586,-3.6983294,-0.19315588,-1.2985269
2000-03-18,-1.531409,1.4591249,-4.8777375,0.7169881,-3.0378423
2000-03-19,-2.0916224,2.2584708,-1.2110952,0.8976202,-2.5327818
2000-03-20,-2.3401055,3.2887442,-1.3533384,0.72015995,-0.8843285
2000-03-21,-3.1232743,2.2091987,-4.078836,0.30028835,-2.0354254
2000-03-22,-3.682947,2.86693,-3.0889194,1.1233882,-1.9531003
2000-03-23,-4.4644656,2.3515174,-3.987406,0.7594465,-1.679154
2000-03-24,-4.03276,1.8730282,-2.4043658,2.1915052,-3.5229385
2000-03-25,-3.581117,1.367668,-5.0912914,0.91654104,-0.7345481
2000-03-26,-3.5474317,-0.56062675,-3.8622894,2.424068,-0.5150186
2000-03-27,-4.4916434,0.11624139,-2.3019998,0.39429516,-0.97266245
2000-03-28,-2.3399787,1.5330577,-2.9572258,0.53029996,-1.330298
2000-03-29,-3.2010617,0.475734,-2.9393983,0.42512816,-1.7522169
2000-03-30,-2.2828157,1.2136538,-2.5387752,-0.4258192,-1.1923771
2000-03-31,-2.901019,0.849308,-2.299925,-1.6306021,-2.9949095
2000-04-01,-1.6524985,-0.4387221,-0.57861143,-0.1285598,-2.8565414
2000-04-02,-0.3661664,0.66007394,-0.45350164,-0.08258648,-0.36250788
2000-04-03,-1.1705468,2.1942937,0.06994907,0.90236735,0.19525199
2000-04-04,-2.8601532,0.89535385,-1.826441,2.371557,0.37029868
2000-04-05,-1.5923352,0.90522414,-2.2099843,2.2186682,0.5494214
2000-04-06,0.6019323,-0.74271303,-2.0165205,2.4055386,0.31398058
2000-04-07,0.89724034,-0.61389637,1.7827525,1.1850765,-0.23170543
2000-04-08,0.87833667,0.013366196,-0.6824556,2.1998584,-0.36942005
2000-04-09,1.52243,1.7632016,2.10025,2.962181,-0.48085302
2000-04-10,1.9829987,2.9152389,0.26418203,2.4973404,2.2945206
2000-04-11,0.7574101,3.8872323,-0.91363144,1.4060386,1.0787127
2000-04-12,-0.05322323,2.4660769,-2.5912066,0.9682431,-1.7372478
2000-04-13,0.568545,1.6537141,-1.7628891,0.7853556,0.4290633
2000-04-14,0.31082264,-0.3909456,-0.12325688,0.97829074,0.8695651
2000-04-15,1.5652636,-1.0161836,0.97383136,0.63028884,-0.25796312
2000-04-16,0.5478688,-2.2342906,3.1855748,0.123302355,1.1332463
2000-04-17,1.188905,-1.3548669,3.8361852,-0.086415015,3.0881567
2000-04-18,1.293762,-1.7402375,2.937103,-0.05026378,3.3846757
2000-04-19,0.908572,-2.441405,0.7241919,1.1957463,1.8962461
2000-04-20,1.9027685,-2.2352962,1.998084,-0.15055859,1.196272
2000-04-21,2.2022862,-2.906055,3.9799204,-2.0327287,1.97131
2000-04-22,0.7568618,-1.9286455,5.8575945,-2.8369794,1.8563943
2000-04-23,1.2457081,-1.2006096,1.4286766,-1.6162281,3.0847242
2000-04-24,2.371557,-1.2401819,2.3582444,-0.76963776,0.8123374
2000-04-25,1.7668009,-1.6856155,3.7491848,0.67451406,1.391376
2000-04-26,1.1647849,-2.6373653,2.5860298,2.924519,2.3400786
2000-04-27,0.26218078,-1.4754146,1.6225628,1.7405986,3.971793
2000-04-28,0.19614074,-0.9073485,3.29126,2.194086,-0.10928411
2000-04-29,0.84311324,-0.23434289,-0.023903979,0.8488391,3.0612116
2000-04-30,-0.14317772,-0.4868794,-0.0069230623,1.657666,1.1734449
2000-05-01,-1.4608997,-0.59282064,0.5599423,1.3652253,-0.547134
2000-05-02,-1.5444697,0.9855273,-0.42607868,-0.3043797,0.100799024
2000-05-03,-2.6153007,0.15827113,-2.6998153,0.13199583,-2.5159435
2000-05-04,-1.569022,-0.19077526,-0.14869173,0.611867,-0.5198205
2000-05-05,-1.6819074,0.5969951,-0.34848392,0.78818697,1.1546248
2000-05-06,-3.1009278,0.76259756,-0.659428,0.2406843,-1.3060288
2000-05-07,-2.8293498,-1.4594221,-2.661259,1.6352043,-0.66414624
2000-05-08,-2.4560947,-2.8116417,-0.69293046,2.20824,-0.72799784
2000-05-09,-1.5157402,-2.8257954,1.9475806,2.129368,2.332099
2000-05-10,-1.3579557,-1.2655628,0.7269814,0.6933058,1.8298259
2000-05-11,0.7823619,-0.30281028,-0.23911394,0.063441016,0.16015702
2000-05-12,0.10718566,0.28635946,1.2139922,0.8687769,0.44652507
2000-05-13,0.02334998,0.84824085,0.74779505,2.2763658,3.2036142
2000-05-14,-0.08423063,-0.31579927,0.25233305,2.5176754,0.4817978
2000-05-15,-0.3500129,0.35788167,-0.747557,1.4611648,0.90277505
2000-05-16,-0.13758473,-0.6457148,-1.5935979,1.1153195,0.09611087
2000-05-17,0.4311635,0.45009878,-0.4276416,1.9680107,0.75540453
2000-05-18,1.6850295,-0.1639891,0.8085778,-0.0114476085,0.96373194
2000-05-19,-0.22123258,0.15535447,2.1074142,-1.4038476,-0.27858382
2000-05-20,-0.68732893,-1.7548754,0.054099992,0.14526957,-0.43356633
2000-05-21,-0.9976346,-2.7001429,1.2364702,0.23923062,0.07532665
2000-05-22,0.13974263,-0.98843265,-0.16674237,-0.7771476,0.33665946
2000-05-23,-0.24486895,-0.06934929,1.1907232,-0.68676436,0.8008775
2000-05-24,-2.0910707,-1.2713357,-1.6777172,-0.78895307,-0.25099257
2000-05-25,-1.585126,0.30666322,0.47083697,-0.000980103,-0.20880474
2000-05-26,-1.3017901,-0.8546538,-1.5878463,-0.117608346,-0.52440876
2000-05-27,-0.8616805,-0.6381223,0.07130973,0.36706978,-0.3366336
2000-05-28,-1.7295073,-0.9714548,-0.26938608,1.8306159,1.4921428
2000-05-29,0.3354288,-1.6714354,-0.4369305,1.3899049,2.6720974
2000-05-30,-0.05551674,-0.11906461,0.42461982,0.8055537,2.0575511
2000-05-31,-0.23271024,1.5933018,-0.11082242,0.018760633,-0.25604352
2000-06-01,-1.0861768,1.4051166,-1.4730413,-0.45558086,-1.9756165
2000-06-02,-1.7999434,2.6079388,-1.6094024,-0.39628673,-1.2883807
2000-06-03,-2.6626916,1.7268978,-2.6855872,0.7707443,-1.1443834
2000-06-04,-2.5234642,1.43802,-2.6146612,1.2969553,0.5452061
2000-06-05,-2.9763532,1.2387646,-2.506653,-0.62921554,-0.8471654
2000-06-06,-0.32461524,-0.20286006,-3.5655646,1.471273,-0.9211928
2000-06-07,-2.1481845,0.34325463,-1.3502433,0.41261217,-0.27150446
2000-06-08,-2.8468783,0.9739992,-2.669907,-0.2725909,-1.63277
2000-06-09,-2.6789172,0.5765057,-3.4374413,-0.34365588,-0.86265
2000-06-10,-1.4696424,-1.2478417,-1.3503889,1.8386872,-1.8654984
2000-06-11,-1.5894707,-0.5931326,1.1060612,1.8383412,1.7139171
2000-06-12,-0.5956132,-1.9717256,-1.3610924,1.4285803,0.2626694
2000-06-13,-1.4632944,-2.3294985,0.01050485,0.34879613,1.6534367
2000-06-14,-1.1113443,-1.6622926,-0.73338634,0.40919483,0.7744908
2000-06-15,0.8549656,-2.0496278,-0.032863308,2.5476596,-0.07843688
2000-06-16,-0.2837719,-1.3245367,2.5906444,2.5303056,3.5783067
2000-06-17,0.19255015,-1.2461035,-0.22570944,1.2038387,3.6498187
2000-06-18,0.36096764,-2.589996,2.295716,0.44077805,1.7503607
2000-06-19,-1.9627608,-1.8263254,2.6474044,0.89343345,1.8026209
2000-06-20,-2.1591792,-0.8196909,1.2331069,1.5453777,0.9376902
2000-06-21,-0.59619147,0.38123828,-1.552439,-0.14250037,0.30429095
2000-06-22,-0.3418755,-0.07301461,0.023413125,0.2985194,-1.1405842
2000-06-23,-1.4857694,-0.11770493,-1.2738665,0.9173195,-1.1953717
2000-06-24,-0.4978382,-1.5857415,-0.18095331,1.8573579,-0.44255614
2000-06-25,-0.8773935,0.7438684,2.369884,0.002898878,1.3806531
2000-06-26,-0.34186405,2.077787,0.2682084,2.3089707,0.37648916
2000-06-27,0.10342886,1.568062,-2.3949685,1.095421,0.95159143
2000-06-28,-1.0359526,1.0825659,-2.0538275,0.27393144,-3.1188731
2000-06-29,-0.038933992,-2.096647,-1.6943557,-0.32184133,-0.20351736
2000-06-30,-1.038656,-0.5791556,3.2021143,0.37844998,-0.34512237
2000-07-01,-2.1367106,0.116911374,-1.5798815,-0.6805491,2.2352483
2000-07-02,-2.5921974,0.9028336,-2.994495,1.2946253,-1.410662
2000-07-03,-2.419848,0.28993368,-4.4436874,0.38195688,-0.8991549
2000-07-04,-1.8264753,-0.24617991,-1.7076895,0.37409392,-2.7658656
2000-07-05,-2.233764,-1.4249772,-2.691968,-0.8767856,-0.16293335
2000-07-06,-1.0421919,-0.31922272,0.86468554,-1.0917976,-1.845588
2000-07-07,-0.5822893,1.0063524,1.2155584,-2.7230985,0.09399699
2000-07-08,-1.1606296,1.8987743,-1.3103493,-1.7987224,-0.45230892
2000-07-09,-0.039510798,1.6493138,0.1386383,-1.272312,-1.919943
2000-07-10,1.1294597,0.9433199,-1.0951391,-2.588316,0.82292604
2000-07-11,0.8048831,-0.32561415,-0.51597667,-1.8675721,-1.7234986
2000-07-12,0.42892346,-0.9524734,0.25908333,-0.709845,-1.1872922
2000-07-13,-1.4306326,-0.26585403,2.464207,0.89316756,0.20094796
2000-07-14,-1.5520186,-0.48926097,0.07292257,-0.3273933,1.7306592
2000-07-15,-1.5331216,1.2646732,-2.6525671,-2.0308502,0.6339549
2000-07-16,-0.98111784,2.1261544,-3.8758385,-1.4427855,-3.1441214
2000-07-17,-0.9533207,1.0353298,-3.7868588,0.85667545,-2.6331449
2000-07-18,-0.5186296,-0.41845816,-2.0301766,0.23632951,-2.279876
2000-07-19,1.1191866,-0.87063116,-1.3054079,-0.31766132,-0.41135746
2000-07-20,0.36543524,0.39499697,0.6506919,0.8775926,0.22537172
2000-07-21,-0.19862409,-0.21977472,-0.8973006,0.19121192,1.5048745
2000-07-22,-1.4680647,0.37676144,-1.0759914,-0.23798612,-0.55574274
2000-07-23,-1.1831121,-0.27577382,0.86763525,-0.83576167,0.5333329
2000-07-24,0.030323243,0.1308183,0.8680623,-0.4280373,-0.24449322
2000-07-25,-1.7268118,0.6288721,1.6963322,-0.29579893,-1.1238083
2000-07-26,-2.0473063,1.4700648,0.05916487,-0.02963414,0.44604775
2000-07-27,-1.6019045,2.56519,-2.5629487,0.083599344,0.29938272
2000-07-28,-0.4314207,3.2854252,-2.9570887,-1.5031412,-2.4473667
2000-07-29,0.037733655,1.9996059,-3.8035486,-0.32819483,-4.3591146
2000-07-30,0.35565054,1.3926778,-1.4067851,-1.6056031,-2.30064
2000-07-31,0.060207654,-0.1011632,-1.8693019,-1.3442987,-1.9668058
2000-08-01,0.5300404,-0.31358096,-1.4833397,0.37762108,-2.243773
2000-08-02,1.4383363,-0.2171402,-0.1747724,0.84084326,1.0420506
2000-08-03,-0.5583228,-0.5711579,1.978605,2.0786674,1.2750677
2000-08-04,0.2818772,-0.9433761,0.18529628,0.87139106,3.1129463
2000-08-05,0.12674195,0.30568057,1.5313399,0.011334026,-0.45177937
2000-08-06,-0.42859533,1.142857,-0.14200974,1.182992,0.24370445
2000-08-07,-2.785952,1.2791219,-2.1001582,0.91941386,-0.23221943
2000-08-08,-3.609113,-0.2925868,-2.3018978,2.674628,-1.0936995
2000-08-09,-1.1892314,-0.024360945,-2.0199475,0.8179902,1.6600394
2000-08-10,-1.6399336,-0.4029895,0.56215614,1.2649953,-0.91828126
2000-08-11,-2.3967156,1.0054256,0.6073826,1.4583313,0.39981502
2000-08-12,-2.3737984,-1.0281131,-2.6484694,2.139231,1.7754534
2000-08-13,-2.644186,-1.3504708,-0.60946226,2.0144281,2.2242482
2000-08-14,-1.9909902,-1.6265128,-1.5471799,2.0200596,2.5730052
2000-08-15,-0.0758184,-1.7189889,-0.8689737,1.4889873,0.07795803
2000-08-16,-0.6472707,-0.36604267,0.7321587,1.9550409,-1.0500263
2000-08-17,-0.3635265,-2.6342113,0.36053345,0.8076296,0.70522964
2000-08-18,-1.4380584,-2.236395,1.3245316,1.4590765,1.2492118
2000-08-19,0.36971968,-0.8713034,2.3774045,2.8354008,2.325542
2000-08-20,0.4848192,0.3092139,1.4021214,1.153204,2.2665803
2000-08-21,-0.6939638,-0.31098315,-0.19769305,1.4664998,2.2482924
2000-08-22,0.34913516,-0.91923517,0.8103879,1.395701,1.3971108
2000-08-23,1.4792957,-0.3615975,0.21821132,-0.024305183,1.3797909
2000-08-24,1.344893,-0.12739338,0.6028513,0.09686751,-1.2311746
2000-08-25,-0.56348264,-0.02868979,2.3220806,0.97000617,1.491721
2000-08-26,1.3343827,-3.8234694,-1.6502111,1.403254,1.4268706
2000-08-27,1.3776287,-4.071244,3.7382472,0.05168601,-0.5162397
2000-08-28,2.2725573,-3.9980807,3.7321362,0.316218,3.9725325
2000-08-29,1.2671527,-2.4355123,3.9020507,0.68543607,4.761325
2000-08-30,0.61509824,-3.3161042,3.7335188,1.3702943,2.444434
2000-08-31,0.6025317,-3.6000278,3.8820896,0.94810265,2.2216885
2000-09-01,1.595427,-2.9264054,3.9128816,0.059674975,4.267833
2000-09-02,1.4193317,-3.5409274,3.3719053,1.1611344,3.907122
2000-09-03,-0.12136845,-2.0836601,4.361559,-0.31679562,3.7583282
2000-09-04,0.16489445,-1.995822,-0.4349973,-0.8401775,0.12714748
2000-09-05,1.7614498,0.296123,1.2791574,0.22601418,-0.67857134
2000-09-06,1.4749662,-0.401704,0.94847,0.47990754,-0.3581599
2000-09-07,1.3093585,-0.8855953,0.6865344,0.46380967,1.3292177
2000-09-08,-0.21505702,0.122529894,1.7364783,-0.4985593,2.2675135
2000-09-09,-1.5750346,-0.5609889,2.1458557,0.59268314,0.39494553
2000-09-10,-1.8977199,1.0796069,-0.46791604,0.96370643,1.1978258
2000-09-11,-1.8446935,1.3142122,-1.6750658,2.5809999,-1.460156
2000-09-12,-1.3716941,0.7080634,-2.0345402,2.3780077,-0.97543573
2000-09-13,-0.9313983,0.38441083,-2.649015,0.16196395,0.28602764
2000-09-14,0.856789,3.1467042,-2.3971443,0.21051984,0.34666973
2000-09-15,0.74411863,2.9116166,-3.5491648,0.048176363,-2.279697
2000-09-16,1.6597177,2.3924217,-1.535426,-0.12552406,-2.8477178
2000-09-17,1.2884448,1.7095879,-2.8505597,-0.2804775,-2.4924717
2000-09-18,2.4796593,2.3535447,0.12977937,-0.01754306,-3.0805335
2000-09-19,0.11333001,0.29390314,-0.44965726,-0.7505143,0.2912857
2000-09-20,-0.5080677,0.0451174,0.29340616,-2.077503,-0.93384755
2000-09-21,0.5765792,-2.798917,-1.6926179,-0.94200283,-0.21758883
2000-09-22,0.28966737,-2.6885738,4.1385813,0.48245013,-2.1966593
2000-09-23,1.1632636,-1.222275,2.2531872,0.7739165,2.3686495
2000-09-24,1.3156769,0.4410791,-0.17164671,0.79826164,3.1977403
2000-09-25,1.9984185,0.94560117,1.7402579,-0.24963091,-0.9239435
2000-09-26,2.2118025,1.3680815,-0.72133917,0.70020247,-0.7497424
2000-09-27,2.443091,-0.6624788,-0.8650524,-1.5130175,-0.4406614
2000-09-28,3.446928,-1.1884825,0.9136934,1.0523655,-0.9881015
2000-09-29,3.7440164,0.5592735,2.869072,0.1301234,1.5890216
2000-09-30,3.9890199,-0.09321946,2.579019,0.79809195,0.93250966
2000-10-01,3.2116346,-0.20776139,3.2246478,0.061141737,1.5562303
2000-10-02,1.9874575,-0.9655382,4.773065,0.1475925,1.3937691
2000-10-03,0.9304059,-1.6772159,1.3912275,-0.24645863,1.3616607
2000-10-04,1.4952693,-1.7617255,1.4730896,-2.162852,0.47886208
2000-10-05,-1.2422452,-2.0175846,1.0000496,-0.7775768,-1.41332
2000-10-06,-2.3009744,-0.59603834,-0.31040817,-1.5745612,0.76470447
2000-10-07,-2.8040333,-0.24357992,0.09590286,-2.1731594,-1.6974297
2000-10-08,-2.490848,0.83132726,-2.1332977,-1.8985673,-0.5447713
2000-10-09,-4.6241164,-0.74711555,-1.8240632,-1.5197371,-1.6234242
2000-10-10,-2.4405718,0.65017414,-2.3834302,-0.6361137,-3.4459543
2000-10-11,-1.3522822,0.5220903,-3.150244,-0.9244775,-0.66364396
2000-10-12,0.9027567,2.241358,-2.115634,2.0818775,-1.2454644
2000-10-13,1.7844199,1.6730696,-3.059053,-0.18661748,-0.2659289
2000-10-14,2.4579153,-0.20513818,-0.36482242,-0.44734576,-4.0212297
2000-10-15,4.217008,1.1262642,1.8388494,0.194777,-2.2055826
2000-10-16,2.8026483,0.7307352,1.5473057,1.2148042,1.2997288
2000-10-17,0.7386603,-1.589449,2.237817,1.418583,0.5537397
2000-10-18,0.3585708,-1.0786811,0.41123852,1.7687178,2.4435854
2000-10-19,-0.5381354,-0.59935635,1.1317277,0.4564677,-1.3670702
2000-10-20,-0.6873537,0.61460835,-0.8801132,0.8919539,1.361566
2000-10-21,-1.6001018,-3.1142454,-0.5515999,1.8825746,-0.78238946
2000-10-22,-0.71220136,-1.2490995,0.5234694,1.7161556,0.9818869
2000-10-23,-0.05677824,-1.4364034,1.3364283,3.5101821,2.5032709
2000-10-24,-0.07234518,0.8202174,1.735214,2.222227,2.5333202
2000-10-25,0.25370535,-1.0867137,-0.36228415,1.1140094,2.0246055
2000-10-26,0.060913555,-0.2914306,1.2816491,-0.99669206,-0.061326753
2000-10-27,0.8007645,0.18731728,0.55556786,-1.0880368,1.997792
2000-10-28,0.71025234,-0.27788043,0.7057957,-0.19392247,-1.2437454
2000-10-29,0.30275625,-0.98777384,1.2129962,0.7705051,1.0484838
2000-10-30,1.1717894,-1.1343309,0.6223672,1.8979584,0.67695266
2000-10-31,2.1982527,-1.220155,0.53696996,1.4539832,1.7813461
2000-11-01,3.096056,-2.1929574,2.3489935,0.37606594,1.1796137
2000-11-02,1.4865701,-0.695585,4.257881,-1.0740615,1.5445936
2000-11-03,0.6548089,-1.6278008,2.027381,-0.8803231,1.0091634
2000-11-04,-1.177649,-0.23021565,3.4416437,-1.59897,-0.09270865
2000-11-05,-1.1806842,-1.9662006,-1.0829057,-1.2392572,0.9542022
2000-11-06,-0.52842355,-1.6911643,-0.6249299,-2.19343,-0.30203566
2000-11-07,-0.55554,-1.464503,0.44771582,-1.7800814,-1.0133898
2000-11-08,1.4864188,-1.1434617,0.37326232,-1.7889557,0.956504
2000-11-09,0.7832917,0.07583039,1.0645499,-0.14351311,0.33763593
2000-11-10,-0.46187526,-0.14395782,-0.58997244,-1.2628933,-0.37927768
2000-11-11,0.19900401,-0.5687769,-0.3228638,-2.5066164,-0.7634523
2000-11-12,0.30913705,-0.6372858,0.5095749,-0.8449264,-0.28602552
2000-11-13,0.79695225,0.49029678,-0.33387667,0.956688,-0.19730435
2000-11-14,0.94134974,-0.8280784,-1.0137515,1.3950973,0.26106057
2000-11-15,0.99684554,-1.6582888,1.6360224,0.7646467,0.2080408
2000-11-16,-1.3248225,-3.2335806,2.4295847,-0.36163527,1.0950391
2000-11-17,-1.7859721,-0.46260843,0.8747323,-0.44462076,2.6114714
2000-11-18,-2.0191026,-1.5159532,-0.9674264,-0.6839024,0.4638148
2000-11-19,-1.9632463,-3.0527155,0.3818092,-1.6454245,0.32396632
2000-11-20,-2.0189886,-3.15949,1.2662969,-1.0563077,0.3243776
2000-11-21,-1.2023721,-3.0452626,2.7462358,0.601367,0.40865403
2000-11-22,-0.36101514,-0.8793962,0.28201818,1.2453817,1.2853506
2000-11-23,-1.4204531,-1.1420343,-1.0967059,1.1626244,0.7172424
2000-11-24,-0.44955805,-0.58759713,0.7017417,0.69858515,1.1006894
2000-11-25,0.22612172,-2.2432296,0.5221073,-0.52523154,1.2799424
2000-11-26,0.6466674,-1.5193033,1.3710866,0.7488624,-1.0090282
2000-11-27,-0.90056056,-2.8186598,2.7078424,-0.95029145,3.220374
2000-11-28,-0.27986613,-2.483963,0.9963984,-2.7608411,0.7666716
2000-11-29,-0.14129747,-2.6725225,2.2922962,-1.8570594,-0.46519026
2000-11-30,0.8478421,-1.9995708,1.8400073,-1.6302925,0.9091155
2000-12-01,2.4626305,-0.90526086,1.355727,-1.4141831,2.106721
2000-12-02,3.5581722,-2.0329468,1.891976,-0.19409028,-0.8016909
2000-12-03,2.959182,-2.7017875,5.090365,0.41309288,0.4469757
2000-12-04,2.365471,-1.8867873,3.6716337,0.93270725,2.0870733
2000-12-05,2.524325,-0.7655405,4.5363755,1.6969287,2.771503
2000-12-06,0.90441996,0.82790905,2.401017,-0.16530818,3.537769
2000-12-07,-0.72714716,0.16559824,-0.3197699,1.6416218,0.793745
2000-12-08,-1.0542483,-1.363968,-1.6077281,0.21357283,2.573195
2000-12-09,0.37717023,-0.86362964,1.0687746,0.44841385,-0.4551467
2000-12-10,-0.029392112,-1.4596385,1.1335716,2.1653771,1.1454737
2000-12-11,1.4790672,-2.0483418,1.0557345,3.0363603,0.30237293
2000-12-12,-1.6048591,-0.16904613,2.6794915,3.3870115,0.3327715
2000-12-13,-2.8710938,0.48855132,-1.0310459,2.1799242,3.506353
2000-12-14,-2.4205637,-0.35189337,-3.4487803,-0.041573584,1.1635717
2000-12-15,-1.0482564,-0.28966942,-0.64087886,-1.0962942,-2.453149
2000-12-16,-0.9082282,-0.30872244,1.4046212,-1.0292867,-0.8368866
2000-12-17,-0.82223535,-0.07262066,1.3515689,-1.3531901,0.6917921
2000-12-18,-0.77952975,-0.46185753,-0.37154436,-1.5972378,-0.491788
2000-12-19,-2.3865216,-2.255693,-0.39534646,-1.2740521,-1.7082533
2000-12-20,-0.75114834,-2.7132337,0.31540465,-1.4676392,-0.2553176
2000-12-21,-1.2836834,-2.6211865,1.0338144,-1.470049,2.126759
2000-12-22,0.062585875,-1.9902018,1.5173738,-0.86302716,1.2005394
2000-12-23,-0.020454718,-2.6147497,1.9874285,-1.5517461,0.29002815
